2020-04-26 00:08:04,30,24,23,61,7.8,1000.4,0,0,0,324.3,0
2020-04-26 00:38:04,30,24,23.3,63,7.7,1000.3,0,0,0,324.3,0
2020-04-26 01:08:04,30,24,23.4,65,7.5,1000.5,0,0,14,324.3,0
2020-04-26 01:38:04,30,25,23.4,63,7.6,1000.4,0,0,14,324.3,0
2020-04-26 02:08:04,30,25,23.5,64,7.7,1000.5,0,0,10,324.3,0
2020-04-26 02:38:02,30,25,23.6,66,7.7,1000.3,0.7,0.7,8,324.3,0
2020-04-26 03:08:02,30,25,23.6,71,7.4,1000.4,0,0.3,12,324.3,0
2020-04-26 03:38:02,30,26,23.7,72,7.2,1000.6,0,0,12,324.3,0
2020-04-26 04:08:02,30,26,23.7,73,7.2,1000.8,0,0,12,324.3,0
2020-04-26 04:38:02,30,26,23.7,70,7.5,1001.2,0.3,0.7,14,324.3,0
2020-04-26 05:08:02,30,26,23.8,70,8.2,1001.1,0,0.3,2,324.3,0
2020-04-26 05:38:02,30,27,23.8,71,8.6,1001.3,0.3,1,7,324.3,0
2020-04-26 06:08:02,30,26,24,70,9.6,1001.5,0.7,1,8,324.3,0
2020-04-26 06:38:02,30,26,24.2,65,12.2,1001.7,0,0.3,2,324.3,0
2020-04-26 07:08:02,30,26,24.3,52,13.1,1001.9,1,1.4,14,324.3,0
2020-04-26 07:38:02,30,27,24.3,37,14.1,1002,1.7,2,8,324.3,0
2020-04-26 08:08:02,30,26,24.3,30,13.8,1002.2,0,0.3,14,324.3,0
2020-04-26 08:38:02,30,26,24.3,26,15.5,1002.3,1,1.4,10,324.3,0
2020-04-26 09:08:02,30,25,24.3,30,16.2,1002.4,0.7,1,12,324.3,0
2020-04-26 09:38:02,30,25,24.3,28,15.7,1002.5,2.7,3.1,1,324.3,0
2020-04-26 10:08:03,30,24,24.3,28,15,1002.6,1,1.7,0,324.3,0
2020-04-26 10:38:03,30,24,24.3,26,15.4,1002.4,0.3,1,6,324.3,0
2020-04-26 11:08:03,30,23,24.3,30,14.1,1002.7,0,0.3,12,324.3,0
2020-04-26 11:38:01,30,23,23.9,31,14.2,1002.6,0.7,2.4,7,324.3,0
2020-04-26 12:07:55,30,22,23.7,30,14.8,1002.6,1,2,8,324.3,0
2020-04-26 12:37:55,30,23,23.5,30,14.4,1002.5,1.7,2.7,6,324.3,0
2020-04-26 13:09:01,31,22,23.4,30,13.8,1002.4,1,3.1,8,324.3,0
2020-04-26 13:39:01,30,20,23.1,31,13.1,1002.5,1.4,2.4,6,324.3,0
2020-04-26 14:09:01,30,20,23,32,12.8,1002.4,0.7,2,6,324.3,0
2020-04-26 14:39:01,30,19,22.8,31,12.7,1002.5,0.3,1.4,6,324.3,0
2020-04-26 15:09:01,30,18,22.7,30,12.6,1002.3,0,0.3,7,324.3,0
2020-04-26 15:39:01,30,18,22.6,40,12.3,1002.3,0.7,1.7,6,324.3,0
2020-04-26 16:09:01,30,19,22.3,43,11.9,1002.5,1,1.7,7,324.3,0
2020-04-26 16:39:01,30,19,22.2,42,11.6,1002.6,0.7,1,8,324.3,0
2020-04-26 17:09:01,30,19,22.3,43,11.6,1002.5,0,0,8,324.3,0
2020-04-26 17:39:01,30,19,22.5,41,11.3,1002.7,1,1.7,7,324.3,0
2020-04-26 18:09:01,30,19,22.5,44,10.9,1002.9,0,0.3,12,324.3,0
2020-04-26 18:39:01,30,19,22.5,51,10.3,1003.2,0.7,1,0,324.3,0
2020-04-26 19:09:01,30,19,22.5,54,9.4,1003.2,0,0.3,0,324.3,0
2020-04-26 19:39:01,30,22,22.5,60,7.9,1003.1,0,0,0,324.3,0
2020-04-26 20:09:01,30,29,22.6,69,6.8,1003.2,0.3,0.7,2,324.3,0
2020-04-26 20:39:01,30,30,22.4,74,6,1003.1,0.3,0.7,2,324.3,0
2020-04-26 21:09:01,30,33,22.5,77,5.3,1003.4,0,0.3,2,324.3,0
2020-04-26 21:39:01,30,32,22.4,77,5.1,1003.4,0,0.3,0,324.3,0
2020-04-26 22:09:01,30,32,22.3,72,5.2,1003.3,0,0,14,324.3,0
2020-04-26 22:39:01,30,31,22.2,74,4.4,1003.2,0,0,12,324.3,0
