2020-09-06 00:05:06,30,57,21.3,85,13.7,1005,0.3,0.7,10,18,0
2020-09-06 00:35:06,30,57,21.3,85,13.3,1004.8,0,0.3,14,18,0
2020-09-06 01:05:06,30,57,21.3,86,13,1005,1.4,1.7,6,18,0
2020-09-06 01:35:06,30,57,21.3,88,12.7,1005.2,1.4,1.7,8,18,0
2020-09-06 02:05:06,30,57,21.2,88,12.7,1005.3,0.7,1,14,18,0
2020-09-06 02:35:06,30,56,21.2,88,12.6,1005.2,1,1.7,10,18,0
2020-09-06 03:05:06,30,56,21.1,90,12.3,1005.1,0.7,0.7,8,18,0
2020-09-06 03:35:05,30,56,21.1,91,11.9,1005.1,0,0,10,18,0
2020-09-06 04:05:05,30,56,21.1,91,11.7,1004.9,0.3,0.7,8,18,0
2020-09-06 04:35:05,30,55,21.1,92,11.5,1004.8,0,0,12,18,0
2020-09-06 05:05:05,30,55,21.1,93,12.4,1005.1,1,1,10,18,0
2020-09-06 05:35:05,30,55,21.1,87,13.2,1005.1,0.3,0.7,8,18,0
2020-09-06 06:05:05,30,55,21.1,85,13.5,1005.3,0.7,1.4,8,18,0
2020-09-06 06:35:05,30,56,21.1,82,14.5,1005.4,0.3,0.7,8,18,0
2020-09-06 07:05:05,30,56,21.4,75,16.5,1005.5,1,1.4,12,18,0
2020-09-06 07:35:05,30,59,21.7,68,17.8,1005.5,1,1.7,2,18,0
2020-09-06 08:05:05,30,59,22.4,56,19.8,1005.8,2.7,3.7,2,18,0
2020-09-06 08:35:05,30,58,22.5,51,20.9,1006.2,1.7,2.4,7,18,0
2020-09-06 09:05:05,30,56,22.5,52,19.7,1006.2,2,2.7,6,18,0
2020-09-06 09:34:59,30,54,22.4,51,19.4,1006.2,1,1.7,8,18,0
2020-09-06 10:04:59,30,53,22.4,45,21.5,1006.3,1.7,2.4,8,18,0
2020-09-06 10:35:05,30,52,22.4,48,20.4,1006.1,1,1.7,8,18,0
2020-09-06 11:05:05,30,52,22.4,42,22.1,1006.2,0.3,1,6,18,0
2020-09-06 11:35:05,30,51,22.3,45,20.8,1006.1,1.4,2.7,8,18,0
2020-09-06 12:05:05,30,51,22.2,42,21.9,1006.3,2,3.1,4,18,0
2020-09-06 12:35:05,30,50,22,47,19.5,1006.4,1.7,2.4,8,18,0
2020-09-06 13:05:05,30,50,22.1,42,21.1,1006.5,2.4,3.1,8,18,0
2020-09-06 13:35:05,30,50,22.1,43,20.4,1006.5,2,2.4,8,18,0
2020-09-06 14:05:05,30,49,22,55,18.7,1006.8,1.4,1.7,9,18,0
2020-09-06 14:35:05,30,50,21.9,60,17.8,1007.2,0.7,1.4,15,18,0
2020-09-06 15:05:05,30,51,21.9,65,17,1007.3,0.3,0.7,10,18,0
2020-09-06 15:34:59,30,51,21.8,68,16.9,1007.6,1.7,2,8,18,0
2020-09-06 16:04:59,30,51,21.8,73,16.5,1007.6,0.7,1,10,18,0
2020-09-06 16:35:05,30,52,21.8,71,16,1007.7,0.3,0.7,10,18,0
2020-09-06 17:05:05,30,52,21.7,72,15.6,1007.8,0.3,0.7,10,18,0
2020-09-06 17:35:04,30,52,21.6,74,15.2,1008.2,0.7,1.4,8,18,0
2020-09-06 18:05:04,30,53,21.7,72,15,1008.3,0.7,1.4,10,18,0
2020-09-06 18:35:04,30,53,21.7,73,14.5,1008.6,0.3,0.7,2,18,0
2020-09-06 19:05:04,30,55,21.7,74,14.2,1008.5,0,0.3,12,18,0
2020-09-06 19:35:04,30,54,21.6,75,13.7,1008.8,0,0.3,0,18,0
2020-09-06 20:05:04,30,53,21.7,77,13.4,1008.7,0.7,1,2,18,0
2020-09-06 20:35:04,30,53,21.7,79,12.7,1008.6,0,0,14,18.3,0
2020-09-06 21:05:04,30,53,21.5,84,12.3,1008.7,0,0.3,10,18.3,0
2020-09-06 21:34:52,30,52,21.5,85,11.9,1008.7,0.3,0.7,8,18.3,0
2020-09-06 22:04:52,30,52,21.4,86,11.7,1008.7,0.7,1,10,18.3,0
2020-09-06 22:34:58,30,52,21.4,87,11.8,1009.1,0.7,1,8,18.3,0
2020-09-06 23:04:58,30,52,21.3,85,11.7,1008.9,0.7,1,8,18.3,0
