2021-02-17 00:09:01,30,20,21,67,-2.7,1006.5,1,1.4,4,710.4,0
2021-02-17 00:39:01,30,21,20.9,68,-2.8,1006.7,1,1.4,2,710.4,0
2021-02-17 01:08:55,30,20,21,69,-2.8,1006.5,0,0,14,710.4,0
2021-02-17 01:38:55,30,20,21,70,-3,1006.5,1,1.4,12,710.4,0
2021-02-17 02:09:01,30,19,21,70,-3.3,1006.3,0.7,1.4,8,710.4,0
2021-02-17 02:39:01,30,19,21,71,-3.4,1006.1,1,1.4,0,710.4,0
2021-02-17 03:09:01,30,19,21.2,71,-3.5,1006,0,0.3,10,710.4,0
2021-02-17 03:39:01,30,19,21.3,72,-3.5,1005.8,1,1.4,2,710.4,0
2021-02-17 04:09:01,30,19,21.4,72,-3.4,1005.6,0.7,1,0,710.4,0
2021-02-17 04:39:01,30,19,21.5,73,-3.3,1005.5,0,0.3,15,710.4,0
2021-02-17 05:09:01,30,20,21.5,73,-3.1,1005.1,0.7,1.4,8,710.4,0
2021-02-17 05:39:01,30,19,21.6,74,-2.9,1004.9,1,1.7,10,710.4,0
2021-02-17 06:09:01,30,19,21.7,74,-2.7,1005.1,0.3,0.3,10,710.4,0
2021-02-17 06:39:01,30,19,21.5,74,-2.6,1005.3,0.7,1,10,710.4,0
2021-02-17 07:09:07,30,20,21.5,75,-2.4,1005.4,0.3,1,0,710.4,0
2021-02-17 07:39:07,30,20,21.5,76,-2.2,1005.5,0.7,1.4,0,710.4,0
2021-02-17 08:09:01,30,20,21.5,76,-2,1005.6,0.7,1,6,710.4,0
2021-02-17 08:39:01,30,20,21.5,77,-1.6,1005.5,1.4,2.4,12,710.4,0
2021-02-17 09:09:07,30,20,21.5,78,-1.5,1005.5,0.3,1,14,710.4,0
2021-02-17 09:39:07,30,20,21.5,79,-1.1,1005.4,1,1.4,14,710.4,0
2021-02-17 10:09:01,30,20,21.5,78,-1.2,1005.4,1.4,1.7,0,710.4,0
2021-02-17 10:39:01,30,20,21.3,78,-0.7,1005.2,1,1.4,2,710.4,0
2021-02-17 11:09:01,30,20,21.3,77,-0.6,1005.2,0.3,0.7,14,710.4,0
2021-02-17 11:39:01,30,20,21,76,-0.5,1005.1,1.4,1.7,12,710.4,0
2021-02-17 12:09:01,30,21,21,75,-0.4,1005.2,2,2.4,2,710.4,0
2021-02-17 12:39:01,30,21,21,75,-0.5,1005.4,1,1,14,710.4,0
2021-02-17 13:09:01,30,21,21,75,-0.5,1005.4,1.7,2.4,1,710.4,0
2021-02-17 13:39:01,30,21,21,76,-0.7,1005.6,1.4,2,10,710.4,0
2021-02-17 14:09:01,30,22,21,77,-0.6,1005.7,1.4,1.7,1,710.4,0
2021-02-17 14:39:01,30,23,20.9,78,-0.6,1005.9,0,0.7,8,710.4,0
2021-02-17 15:09:01,30,23,20.9,78,-0.8,1006.1,0,0.3,6,710.4,0
2021-02-17 15:39:01,30,22,20.8,78,-0.9,1006.2,0.7,1,0,710.4,0
2021-02-17 16:09:01,30,22,20.6,79,-1,1006.4,0,0.3,10,710.4,0
2021-02-17 16:39:01,30,22,20.4,80,-1.1,1006.9,0.3,0.7,0,710.4,0
2021-02-17 17:09:01,30,21,20.2,80,-1.1,1007,0,1,8,710.4,0
2021-02-17 17:39:01,30,21,20.1,80,-1.1,1007.4,1,2,8,710.4,0
2021-02-17 18:08:55,30,23,19.9,80,-1.1,1007.8,1,2,8,710.4,0
2021-02-17 18:38:55,30,23,19.8,80,-1.3,1007.9,0.3,0.7,14,710.4,0
2021-02-17 19:09:01,30,22,19.6,80,-1.3,1008.2,0.7,1.4,10,710.4,0
2021-02-17 19:39:01,30,23,19.5,81,-1.3,1008.5,1.4,1.7,0,710.4,0
2021-02-17 20:08:55,30,22,19.6,81,-1.4,1008.8,1,1.4,10,710.4,0
2021-02-17 20:38:55,30,23,19.9,80,-1.9,1009.1,0.3,1,11,710.4,0
2021-02-17 21:09:01,30,21,20.1,80,-2.2,1009.3,0,0.3,6,710.4,0
2021-02-17 21:39:01,30,23,20.3,80,-2.3,1009.7,0,0.3,8,710.4,0
2021-02-17 22:09:01,30,23,20.5,80,-2.4,1009.9,0.7,1,8,710.4,0
2021-02-17 22:39:01,30,23,20.5,80,-2.6,1010,0.7,1,14,710.4,0
2021-02-17 23:09:01,30,22,20.5,80,-2.5,1010.3,0,0,8,710.4,0
2021-02-17 23:39:01,30,22,20.5,78,-2.4,1010.5,0.7,1,6,710.4,0
